,pol,char
4566,-0.2828,Young Azula
4567,-0.4767,Young Zuko
4568,0.4753,Ursa
4569,-0.7296,Young Azula
4570,0.0,Ursa
4571,-0.4767,Ursa
4572,0.296,Ozai
4573,0.5719,Young Zuko
4574,0.4588,Young Azula
4575,0.3818,Ozai
4576,0.68,Ozai
4577,0.0,Young Azula
4578,0.3612,Young Zuko
4579,-0.5106,Young Zuko
4580,-0.0516,Ursa
4581,-0.4003,Azulon
4582,0.0,Young Zuko
4583,0.0,Young Azula
4584,-0.0129,Ozai
4585,0.1511,Azulon
4586,0.0,Ozai
4587,-0.8391,Azulon
4588,-0.7177,Young Azula
4589,0.4215,Young Zuko
4590,-0.9387,Young Azula
4591,-0.5562,Young Zuko
4592,0.7896,Young Azula
4593,-0.7562,Young Zuko
4594,0.0,Ursa
4595,0.0,Young Azula
4596,0.0,Ursa
4597,-0.6808,Young Zuko
4598,-0.4215,Zuko
4599,0.3666,Sela
4600,0.0,Zuko
4601,0.0,Lee
4602,0.0,Zuko
4603,0.0,Gow
4604,-0.96,Zuko
4605,-0.2023,Gow
4606,0.0,Old man
4607,0.0,Old woman
4608,0.0,Old man
4609,0.0,Old man
4610,0.0,Lee
4611,0.0,Young Zuko
4612,0.8442,Ursa
4613,-0.1114,Ursa
4614,0.0,Lee
4615,0.0,Gow
4616,-0.5859,Zuko
4617,-0.6671,Old man
4618,0.0,Sela
4619,0.0,Zuko
4620,-0.7568,Lee
4621,0.0,Young Zuko
4622,0.0,Young Zuko
4623,-0.296,Young Azula
4624,-0.6906,Young Zuko
4625,0.0,Young Azula
4626,0.0,Young Zuko
4627,-0.2732,Fire Sage
4628,0.6705,Fire Sage
4629,-0.3382,Fire Sage
4630,0.6588,Toph
4631,0.0,Sokka
4632,-0.5255,Katara
4633,0.4303,Aang
4634,0.5859,Katara
4635,-0.795,Katara
4636,0.8043,Sokka
4637,0.6588,Aang
4638,-0.1027,Katara
4639,0.1511,Toph
4640,0.0,Katara
4641,0.6492,Toph
4642,0.4939,Katara
4643,0.4284,Toph
4644,0.4767,Katara
4645,-0.4574,Toph
4646,0.0,Katara
4647,-0.1511,Aang
4648,-0.3832,Katara
4649,0.3612,Toph
4650,0.0,Katara
4651,0.6124,Toph
4652,0.4404,Katara
4653,0.0,Toph
4654,0.0,Aang
4655,0.1901,Toph
4656,-0.4939,Sokka
4657,-0.0516,Katara
4658,0.6705,Aang
4659,0.0,Katara
4660,0.555,Toph
4661,0.4019,Katara
4662,0.4696,Toph
4663,0.5106,Katara
4664,0.508,Toph
4665,0.5608,Katara
4666,-0.5255,Toph
4667,-0.6144,Katara
4668,0.0,Aang
4669,0.5267,Sokka
4670,0.6249,Aang
4671,0.5376,Katara
4672,0.0,Aang
4673,0.4574,Katara
4674,0.0,Sokka
4675,0.0,Toph
4676,0.2732,Sokka
4677,0.0,Aang
4678,-0.1779,Katara
4679,0.0,Toph
4680,-0.1531,Aang
4681,-0.34,Sokka
4682,0.2344,Katara
4683,0.0,Toph
4684,0.0,Aang
4685,0.0,Katara
4686,0.0,Toph
4687,-0.7351,Sokka
4688,-0.4767,Katara
4689,0.0,Sokka
4690,0.7783,Katara
4691,0.0,Sokka
4692,-0.296,Sokka
4693,0.0,Sokka
4694,-0.296,Aang
4695,0.0,Toph
4696,0.0,Katara
4697,0.4939,Aang
4698,0.5267,Sokka
4699,0.0,Katara
4700,0.0,Toph
4701,0.0,Sokka
4702,-0.3612,Toph
4703,-0.4389,Sokka
4704,0.2263,Toph
4705,0.0,Sokka
4706,0.2732,Sokka
4707,0.0,Aang
4708,0.0,Katara
4709,0.0,Toph
4710,-0.7935,Katara
4711,-0.5707,Sokka
4712,0.2263,Aang
4713,0.5013,Sokka
4714,0.0,Katara
4715,0.0,Aang
4716,0.0,Aang
4717,-0.4404,Toph
4718,0.3182,Katara
4719,0.4019,Sokka
4720,0.0,Toph
4721,0.0,Aang
4722,0.0,Aang
4723,-0.3612,Aang
4724,0.2263,Sokka
4725,0.0,Katara
4726,0.0,Toph
4727,-0.4199,Aang
4728,-0.2263,Toph
4729,0.0,Katara
4730,-0.4939,Toph
4731,-0.2649,Aang
4732,-0.69,Katara
4733,-0.4003,Toph
4734,-0.5514,Aang
4735,0.4199,Toph
4736,0.5507,Aang
4737,0.0,Toph
4738,0.0,Sokka
4739,0.0,Aang
4740,0.0,Katara
4741,0.5106,Sokka
4742,0.4404,Katara
4743,-0.5994,Sokka
4744,0.1027,Katara
4745,-0.5719,Sokka
4746,0.0,Aang
4747,0.1901,Aang
4748,0.4939,Katara
4749,-0.3612,Aang
4750,-0.5709,Iroh
4751,0.5859,Mai
4752,0.4201,Ty Lee
4753,0.0,Mai
4754,0.0,Ty Lee
4755,0.0,Mai
4756,0.0,Azula
4757,-0.4184,Sokka
4758,0.0,Katara
4759,0.0,Sokka
4760,-0.4926,Katara
4761,-0.6593,Sokka
4762,0.0,Katara
4763,0.4926,Sokka
4764,0.0,Katara
4765,-0.2144,Sokka
4766,0.0,Sokka
4767,0.2732,Katara
4768,0.7316,Mai
4769,0.4404,Sokka
4770,0.4033,Ty Lee
4771,0.0772,Aang
4772,0.9253,Azula
4773,0.0,Aang
4774,-0.3716,Azula
4775,0.0,Aang
4776,-0.25,Iroh
4777,0.0,Toph
4778,0.0,Iroh
4779,0.3612,Toph
4780,0.0,Iroh
4781,0.0,Toph
4782,-0.296,Iroh
4783,0.6808,Toph
4784,0.9312,Iroh
4785,0.0,Toph
4786,0.0,Iroh
4787,-0.3182,Toph
4788,-0.024,Iroh
4789,0.0,Toph
4790,-0.0286,Iroh
4791,0.246,Toph
4792,0.9413,Iroh
4793,0.0772,Toph
4794,0.4588,Iroh
4795,0.0,Toph
4796,-0.3117,Azula
4797,0.4019,Zuko
4798,0.0,Aang
4799,0.0,Azula
4800,0.0,Aang
4801,0.0,Zuko
4802,0.0,Azula
4803,0.0,Aang
4804,0.0,Zuko
4805,0.0,Iroh
4806,0.3415,Toph
4807,0.4404,Katara
4808,-0.3071,Azula
4809,0.0,Zuko
4810,0.0,Zuko
4811,0.4019,Katara
4812,-0.126,Zuko
4813,0.7135,Aang
4814,0.0,Toph
4815,0.4404,Aang
4816,0.0,Katara
4817,0.2732,Aang
4818,-0.0772,Toph
4819,-0.3468,Aang
4820,0.0,Toph
4821,0.7263,Aang
4822,0.4767,Toph
4823,0.3612,Aang
4824,0.8591,Toph
4825,0.3612,Aang
4826,0.0,Sokka
4827,0.0,Lu Ten
4828,0.5106,Iroh
4829,-0.25,Zuko
4830,-0.3157,Iroh
4831,0.6597,Zuko
4832,0.4404,Iroh
4833,0.5709,Zuko
4834,-0.5574,Iroh
4835,-0.4767,Katara
4836,0.0,Aang
4837,-0.34,Toph
4838,0.0,Aang
4839,0.939,Katara
4840,0.7263,Toph
4841,0.0,Toph
4842,0.0,Toph
4843,0.3905,Sokka
4844,0.8132,Iroh
4845,0.3182,Zuko
4846,0.9716,Iroh
4847,0.4199,Zuko
4848,0.2732,Iroh
4849,-0.3578,Toph
4850,0.5006,Katara
4851,0.7351,Toph
4852,0.6588,Aang
4853,-0.1531,Katara
4854,-0.4588,Aang
4855,0.6467,Toph
4856,-0.0772,Aang
4857,0.7878,Toph
4858,-0.296,Aang
4859,0.296,Katara
4860,0.6249,Aang
4861,0.6249,Toph
4862,0.3612,Zuko
4863,-0.3612,Iroh
4864,-0.3612,Zuko
4865,-0.7579,Iroh
4866,0.8167,Zuko
4867,-0.2023,Iroh
4868,0.1406,Zuko
4869,0.0,Iroh
4870,0.9694,Sokka
4871,-0.5228,Katara
4872,-0.0572,Aang
4873,-0.6249,Katara
4874,0.2598,Aang
4875,-0.34,Katara
4876,0.0,Aang
4877,0.7159,Katara
4878,0.4404,Aang
4879,0.9839,Iroh
4880,0.0,Zuko
4881,0.7506,Iroh
4882,0.3612,Zuko
4883,0.8038,Iroh
4884,-0.3182,Toph
4885,-0.1774,Aang
4886,0.8469,Toph
4887,0.126,Aang
4888,-0.0382,Toph
4889,0.0,Aang
4890,0.0,Katara
4891,0.0,Aang
4892,0.2023,Katara
4893,0.0,Aang
4894,0.9315,Sokka
4895,0.2942,Aang
4896,-0.6103,Sokka
4897,0.0,Aang
4898,-0.09,Sokka
4899,0.0,Aang
4900,0.2732,Sokka
4901,0.0,Aang
4902,0.0,Sokka
4903,-0.4364,Aang
4904,-0.5142,Sokka
4905,-0.4651,Aang
4906,-0.0258,Sokka
4907,-0.34,Aang
4908,0.4939,Sokka
4909,0.4588,Aang
4910,-0.2755,Sokka
4911,-0.5362,Aang
4912,0.4019,Iroh
4913,0.0,Zuko
4914,0.8606,Iroh
4915,0.0,Zuko
4916,0.6467,Iroh
4917,0.784,Zuko
4918,-0.7257,Iroh
4919,0.4912,Zuko
4920,0.8285,Iroh
4921,-0.0408,Zuko
4922,-0.3769,Aang
4923,-0.5848,Sokka
4924,-0.6122,Sokka
4925,-0.4184,Aang
4926,0.3502,Sokka
4927,0.0,Aang
4928,0.0,Sokka
4929,0.5267,Toph
4930,0.0,Aang
4931,0.4939,Toph
4932,-0.7412,Aang
4933,0.0,Toph
4934,0.2225,Aang
4935,0.0,Toph
4936,0.0,Aang
4937,0.2944,Toph
4938,0.0,Aang
4939,0.0,Toph
4940,0.0,Toph
4941,0.0,Aang
4942,0.796,Sokka
4943,-0.636,Aang
4944,-0.4588,Toph
4945,-0.0516,Sokka
4946,0.0,Katara
4947,-0.4228,Sokka
4948,0.0,Aang
4949,0.6351,Katara
4950,0.296,Toph
4951,0.0,Aang
4952,0.4153,Zuko
4953,0.0,Sokka
4954,0.0,Toph
4955,0.7408,Aang
4956,0.2732,Sokka
4957,0.0873,Sokka
4958,0.0,Toph
4959,-0.296,Sokka
4960,-0.1759,Aang
4961,0.2748,Katara
4962,-0.7842,Sokka
4963,0.4767,Katara
4964,0.3612,Aang
4965,0.0,Katara
4966,0.5719,Aang
4967,0.0,Aang
4968,0.3182,Zei
4969,0.4318,Sokka
4970,0.1531,Aang
4971,0.0,Zei
4972,0.4404,Aang
4973,0.0772,Zei
4974,0.0,Aang
4975,0.6239,Zei
4976,0.0,Aang
4977,0.7506,Zei
4978,0.0,Sokka
4979,0.34,Zei
4980,-0.7481,Sokka
4981,0.0,Katara
4982,0.1779,Zei
4983,0.0,Toph
4984,0.5256,Zei
4985,0.6597,Toph
4986,0.8176,Zei
4987,0.6277,Sokka
4988,0.3612,Katara
4989,0.7269,Zei
4990,-0.4137,Sokka
4991,0.0,Zei
4992,0.4199,Sokka
4993,0.0,Toph
4994,0.0,Sokka
4995,0.0,Toph
4996,-0.4951,Zei
4997,0.3612,Sokka
4998,0.0,Zei
4999,0.0,Zei
5000,0.7777,Zei
5001,0.7647,Aang
5002,0.0,Toph
5003,0.0,Zei
5004,0.0,Toph
5005,0.4199,Toph
5006,-0.128,Katara
5007,0.0,Sokka
5008,-0.2263,Katara
5009,0.0,Sokka
5010,0.0,Zei
5011,-0.3595,Sokka
5012,0.3382,Zei
5013,0.5256,Toph
5014,0.0,Sokka
5015,0.0,Toph
5016,0.0,Katara
5017,0.0,Toph
5018,-0.0772,Katara
5019,0.0,Toph
5020,0.3412,Aang
5021,0.0,Toph
5022,0.8715,Zei
5023,-0.2755,Aang
5024,0.0,Zei
5025,0.4753,Zei
5026,0.0,Wan Shi Tong
5027,0.0,Zei
5028,0.0258,Wan Shi Tong
5029,0.1779,Sokka
5030,-0.296,Wan Shi Tong
5031,0.0,Aang
5032,-0.8932,Wan Shi Tong
5033,-0.5574,Sokka
5034,0.0,Wan Shi Tong
5035,0.0,Sokka
5036,0.1779,Wan Shi Tong
5037,0.4168,Sokka
5038,0.8469,Aang
5039,0.6901,Wan Shi Tong
5040,0.5994,Zei
5041,0.4754,Wan Shi Tong
5042,0.0,Katara
5043,0.0,Wan Shi Tong
5044,0.0,Aang
5045,0.0,Wan Shi Tong
5046,0.8436,Sokka
5047,0.1474,Wan Shi Tong
5048,0.0,Sokka
5049,-0.6607,Toph
5050,-0.1779,Aang
5051,-0.128,Sokka
5052,0.0,Katara
5053,0.4019,Aang
5054,-0.34,Sokka
5055,0.0,Aang
5056,-0.6124,Sokka
5057,0.0,Aang
5058,-0.6808,Katara
5059,-0.8655,Sokka
5060,0.0,Zei
5061,0.3182,Sokka
5062,0.8074,Zei
5063,0.7311,Sokka
5064,0.0,Katara
5065,0.0,Sokka
5066,0.926,Aang
5067,0.0,Katara
5068,0.25,Aang
5069,-0.8082,Sokka
5070,0.3182,Katara
5071,-0.7639,Sokka
5072,-0.9118,Wan Shi Tong
5073,-0.9313,Sokka
5074,-0.8481,Wan Shi Tong
5075,0.6808,Aang
5076,0.7783,Wan Shi Tong
5077,0.0,Aang
5078,-0.7506,Wan Shi Tong
5079,0.0,Katara
5080,-0.1695,Wan Shi Tong
5081,0.0,Toph
5082,0.8248,Zei
5083,0.0,Aang
5084,0.0,Katara
5085,0.0,Sokka
5086,0.5204,Katara
5087,-0.3278,Sokka
5088,0.0,Katara
5089,0.0,Sokka
5090,0.0,Katara
5091,0.0,Toph
5092,0.0,Toph
5093,0.0,Aang
5094,0.0,Sokka
5095,0.0,Aang
5096,0.2732,Sokka
5097,0.0,Aang
5098,0.0,Sokka
5099,0.0,Toph
5100,-0.7767,Toph
5101,0.0,Wan Shi Tong
5102,0.4404,Wan Shi Tong
5103,0.0,Sokka
5104,0.0,Sokka
5105,0.3612,Zei
5106,0.0,Katara
5107,-0.6588,Sokka
5108,0.0,Aang
5109,0.4276,Aang
5110,0.0,Toph
5111,0.4753,Aang
5112,0.0,Toph
5113,-0.7037,Aang
5114,0.1531,Katara
5115,0.4939,Sokka
5116,0.8353,Aang
5117,-0.5023,Katara
5118,0.0,Aang
5119,0.0,Katara
5120,0.4404,Katara
5121,0.0,Sokka
5122,0.0,Zuko
5123,0.3138,Iroh
5124,0.0,Iroh
5125,0.717,Iroh
5126,-0.1027,Mongke
5127,0.0,Zuko
5128,0.4019,Iroh
5129,0.0,Mongke
5130,0.8042,Iroh
5131,-0.3365,Mongke
5132,0.7096,Iroh
5133,0.234,Zuko
5134,0.6632,Iroh
5135,0.0,Sokka
5136,-0.296,Toph
5137,-0.0772,Sokka
5138,0.0,Katara
5139,-0.4019,Sokka
5140,0.0,Toph
5141,0.1154,Katara
5142,0.0,Sokka
5143,0.0,Toph
5144,-0.0772,Katara
5145,0.0,Sokka
5146,0.2905,Katara
5147,-0.5707,Sokka
5148,0.0,Katara
5149,0.0,Sokka
5150,0.0,Sokka
5151,0.2263,Katara
5152,-0.34,Sokka
5153,0.0,Toph
5154,-0.3412,Katara
5155,0.0,Sokka
5156,0.0,Aang
5157,-0.5707,Aang
5158,0.0,Katara
5159,0.0,Toph
5160,0.5837,Sokka
5161,0.5859,Katara
5162,0.7896,Sokka
5163,0.4364,Man
5164,0.0,Yu
5165,0.0,Man
5166,0.0,Xin Fu
5167,-0.1723,Man
5168,-0.2023,Xin Fu
5169,-0.1793,Yu
5170,-0.4003,Xin Fu
5171,0.0,Yu
5172,0.0,Xin Fu
5173,-0.09,Katara
5174,0.0,Aang
5175,0.0,Katara
5176,-0.5267,Toph
5177,0.0,Katara
5178,0.0,Sokka
5179,-0.4753,Katara
5180,-0.296,Katara
5181,0.0,Toph
5182,0.0,Katara
5183,-0.8065,Sokka
5184,-0.296,Katara
5185,0.0,Sokka
5186,0.0,Katara
5187,0.6317,Sokka
5188,0.0,Katara
5189,-0.0191,Aang
5190,0.3291,Katara
5191,0.0,Katara
5192,0.4588,Zuko
5193,0.7096,Iroh
5194,0.0,Zuko
5195,0.0,Iroh
5196,0.0,Xin Fu
5197,-0.1531,Yu
5198,0.0,Iroh
5199,0.4019,Fung
5200,0.4939,Iroh
5201,0.34,Fung
5202,0.4588,Fung
5203,0.0,Zuko
5204,0.0,Iroh
5205,0.0,Xin Fu
5206,-0.6467,Fung
5207,0.4574,Zuko
5208,0.0,Iroh
5209,0.0,Fung
5210,0.0,Man in the bar
5211,0.0,Yu
5212,0.0,Katara
5213,0.6645,Toph
5214,0.0,Aang
5215,0.34,Katara
5216,0.0,Aang
5217,0.0,Sokka
5218,0.0,Katara
5219,0.5859,Katara
5220,0.4815,Aang
5221,0.0,Katara
5222,-0.8685,Toph
5223,0.0,Katara
5224,-0.1027,Toph
5225,0.0,Katara
5226,0.8481,Fung
5227,0.34,Zuko
5228,0.6258,Iroh
5229,0.0,Florist
5230,0.0,Iroh
5231,0.0,Iroh
5232,0.0,Katara
5233,0.6041,Sokka
5234,0.0,Katara
5235,0.5538,Toph
5236,0.0,Katara
5237,0.0,Aang
5238,0.2924,Toph
5239,0.4389,Sokka
5240,-0.2714,Sokka
5241,-0.3164,Katara
5242,0.3612,Sokka
5243,0.0,Toph
5244,0.296,Aang
5245,0.0,Toph
5246,-0.4213,Sokka
5247,-0.1511,Toph
5248,0.0,Sokka
5249,0.0,Katara
5250,-0.2924,Sokka
5251,0.0,Katara
5252,0.3561,Aang
5253,0.0,Katara
5254,-0.6239,Katara
5255,0.4184,Sokka
5256,0.4019,Katara
5257,0.0,Katara
5258,0.0,Zuko
5259,0.4939,Iroh
5260,0.0,Zuko
5261,-0.296,Fung
5262,-0.1027,Iroh
5263,0.0,White Lotus member
5264,0.0,Xin Fu
5265,0.0,Sha-Mo
5266,-0.7351,Katara
5267,-0.6476,Ghashiun
5268,-0.1531,Sha-Mo
5269,-0.0772,Ghashiun
5270,0.0,Toph
5271,0.0,Katara
5272,0.1695,Toph
5273,0.0,Aang
5274,-0.8065,Ghashiun
5275,0.0,Aang
5276,0.0,Xin Fu
5277,-0.1531,Florist
5278,0.0,Yu
5279,0.0,Florist
5280,0.0,Yu
5281,0.0,Xin Fu
5282,0.0,Aang
5283,0.0,Sha-Mo:
5284,0.0,Ghashiun
5285,0.0,Toph
5286,0.0,Aang
5287,-0.2225,Ghashiun
5288,0.0,Aang
5289,0.7326,Ghashiun
5290,0.0,Sokka
5291,-0.3786,Katara
5292,0.4588,Sokka
5293,-0.0772,Katara
5294,0.0,Aang
5295,0.5267,Sokka
5296,0.7579,Toph
5297,-0.2755,Sokka
5298,0.0,Katara
5299,-0.1779,Aang
5300,0.836,Katara
5301,-0.5413,Sokka
5302,0.0,Than
5303,0.0,Aang
5304,0.3182,Than
5305,0.6588,Katara
5306,0.2244,Ying
5307,0.6588,Toph
5308,-0.0516,Sokka
5309,0.0,Than
5310,-0.3976,Ying
5311,0.4939,Katara
5312,-0.34,Katara
5313,0.7003,Than
5314,0.3164,Iroh
5315,-0.915,Zuko
5316,0.6124,Jet
5317,0.0,Smellerbee
5318,0.0,Zuko
5319,0.1376,Jet
5320,0.3612,Iroh
5321,0.8779,Jet
5322,0.0,Zuko
5323,-0.6341,Ticket lady
5324,0.0,Cabbage merchant
5325,0.0,Ticket lady
5326,0.3182,Aang
5327,0.0,Ticket lady
5328,-0.296,Aang
5329,0.0,Sokka
5330,-0.4056,Ticket lady
5331,0.0,Aang
5332,0.0,Ticket lady
5333,0.4939,Toph
5334,0.7712,Ticket lady
5335,0.25,Toph
5336,0.0,Ticket lady
5337,0.0,Toph
5338,0.4404,Ticket lady
5339,0.3612,Toph
5340,0.4926,Sokka
5341,0.3182,Suki
5342,-0.4019,Sokka
5343,0.126,Suki
5344,0.0,Sokka
5345,0.0,Suki
5346,0.0,Sokka
5347,0.4926,Suki
5348,0.0,Katara
5349,0.34,Suki
5350,0.0,Sokka
5351,0.0,Aang
5352,0.8291,Suki
5353,0.1779,Katara
5354,0.079,Suki
5355,-0.4215,Aang
5356,0.508,Ying
5357,0.0,Aang
5358,-0.5707,Ticket lady
5359,-0.7081,Aang
5360,-0.7562,Ticket lady
5361,0.0,Aang
5362,-0.3595,Ticket lady
5363,0.0,Aang
5364,0.0,Ticket lady
5365,0.6814,Aang
5366,0.0,Sokka
5367,-0.2023,Toph
5368,0.0,Suki
5369,0.6369,Sokka
5370,0.0772,Suki
5371,0.0,Sokka
5372,0.0,Suki
5373,-0.357,Sokka
5374,0.3612,Sokka
5375,-0.555,Ying
5376,0.0,Toph
5377,-0.4404,Katara
5378,0.0,Ying
5379,-0.3818,Aang
5380,0.0,Katara
5381,0.1635,Aang
5382,0.2263,Katara
5383,-0.3863,Suki
5384,0.2942,Than
5385,0.0,Sokka
5386,0.5231,Sokka
5387,-0.25,Toph
5388,0.3595,Sokka
5389,-0.4753,Suki
5390,0.8065,Sokka
5391,0.0,Smellerbee
5392,0.4537,Katara
5393,-0.1869,Aang
5394,0.7701,Katara
5395,0.3612,Aang
5396,0.5994,Suki
5397,0.296,Sokka
5398,0.7311,Suki
5399,0.0,Sokka
5400,0.0,Suki
5401,-0.6089,Sokka
5402,0.9385,Suki
5403,0.0,Sokka
5404,-0.296,Suki
5405,0.0,Sokka
5406,-0.5707,Suki
5407,0.0,Sokka
5408,0.0,Sokka
5409,-0.0772,Suki
5410,-0.296,Sokka
5411,0.0,Iroh
5412,0.0,Smellerbee
5413,0.8398,Iroh
5414,0.7207,Smellerbee
5415,0.3612,Jet
5416,0.5994,Iroh
5417,0.0,Jet
5418,0.0,Iroh
5419,0.1835,Jet
5420,0.659,Iroh
5421,0.508,Katara
5422,0.0,Katara
5423,0.0,Sokka
5424,0.0,Suki
5425,0.9231,Sokka
5426,0.0,Katara
5427,-0.3595,Aang
5428,0.0,Sokka
5429,0.3578,Toph
5430,0.6892,Sokka
5431,-0.4404,Toph
5432,0.0,Sokka
5433,0.508,Toph
5434,0.0,Sokka
5435,0.4574,Toph
5436,0.4753,Toph
5437,0.0,Suki
5438,-0.3818,Toph
5439,0.0,Sokka
5440,-0.3595,Ying
5441,-0.4767,Sokka
5442,0.0,Ying
5443,0.0,Sokka
5444,0.3182,Katara
5445,0.0,Sokka
5446,0.0,Katara
5447,0.0258,Jet
5448,-0.5216,Zuko
5449,0.784,Katara
5450,0.0,Katara
5451,0.4728,Toph
5452,-0.128,Sokka
5453,0.0,Katara
5454,0.4019,Toph
5455,0.5994,Katara
5456,0.0,Sokka
5457,0.0,Than
5458,0.1531,Ying
5459,0.6253,Aang
5460,0.4939,Ying
5461,0.765,Than
5462,0.9354,Aang
5463,0.3182,Aang
5464,0.0,Sokka
5465,0.0,Toph
5466,0.0,Katara
5467,0.6124,Aang
5468,0.659,Suki
5469,0.3612,Sokka
5470,0.4118,Suki
5471,0.3818,Sokka
5472,-0.1513,Suki
5473,0.0,Sokka
5474,-0.0772,Aang
5475,-0.4788,Qin
5476,0.0,Ty Lee
5477,-0.2023,Qin
5478,0.7745,Azula
5479,0.0,Mai
5480,0.0,Katara
5481,-0.3291,Aang
5482,0.0,Sokka
5483,0.0,Aang
5484,-0.2047,Ying
5485,0.0,Earthbender guard
5486,0.0,Aang
5487,0.7684,General Sung
5488,0.0,Aang
5489,-0.4585,General Sung
5490,0.0,Toph
5491,0.34,General Sung
5492,-0.25,Toph
5493,-0.296,General Sung
5494,0.4404,Sokka
5495,-0.2244,Terra Team leader
5496,-0.6696,General Sung
5497,0.0,Sokka
5498,-0.0772,General Sung
5499,0.6369,Toph
5500,0.6124,General Sung
5501,-0.296,Aang
5502,0.0,Sokka
5503,0.0,Aang
5504,-0.296,Sokka
5505,-0.2023,Katara
5506,0.0,Sokka
5507,0.0,Ticket woman
5508,0.0,Iroh
5509,0.0,Ticket woman
5510,0.8047,Iroh
5511,0.9117,Ticket woman
5512,-0.2263,Zuko
5513,0.8807,Jet
5514,0.0,Smellerbee
5515,0.0,Jet
5516,0.2263,Smellerbee
5517,0.7579,Jet
5518,0.4767,Jet
5519,-0.2124,General Sung
5520,-0.2732,Katara
5521,0.0,Terra Team member
5522,0.2446,Katara
5523,0.0,Sokka
5524,0.4019,Katara
5525,0.5386,Sokka
5526,-0.3595,Toph
5527,0.0,Aang
5528,0.0,Toph
5529,0.0,Toph
5530,0.0,Ty Lee
5531,0.5727,Qin
5532,0.0,Toph
5533,0.0,Sokka
5534,-0.3595,Toph
5535,-0.0772,Sokka
5536,0.0,Sokka
5537,0.0,Sokka
5538,-0.296,Toph
5539,0.7959,Sokka
5540,-0.1027,Sokka
5541,0.4857,Aang
5542,0.0,Sokka
5543,0.0,Katara
5544,0.0,Katara
5545,0.4926,Sokka
5546,-0.4215,Sokka
5547,0.0,Jet
5548,0.0,Tea seller
5549,0.3802,Iroh
5550,-0.6228,Iroh
5551,0.0,Jet
5552,0.886,Jet
5553,0.1573,Zuko
5554,0.7906,Jet
5555,-0.296,Zuko
5556,0.0,Jet
5557,0.0,Iroh
5558,0.4926,Zuko
5559,-0.7186,Iroh
5560,0.6705,Sokka
5561,0.0,Katara
5562,-0.3382,Sokka
5563,0.0,Sokka
5564,-0.1759,Katara
5565,0.0,Sokka
5566,0.4268,Katara
5567,0.0,Aang
5568,0.5399,Sokka
5569,0.636,Qin
5570,0.0,Sokka
5571,-0.7906,Katara
5572,0.0,Sokka
5573,-0.0222,Aang
5574,-0.5106,Katara
5575,0.2023,Aang
5576,0.0,Sokka
5577,0.0,Aang
5578,-0.34,Sokka
5579,0.0,Toph
5580,0.0,Aang
5581,-0.8264,Engineer
5582,-0.8065,Second Engineer
5583,0.0,Azula
5584,0.5399,Sokka
5585,0.0,Aang
5586,0.8168,Ty Lee
5587,0.0,Sokka
5588,0.0,Aang
5589,0.0,Katara
5590,0.0,Azula
5591,0.0,Katara
5592,0.0,Sokka
5593,-0.7574,Mai
5594,0.0,Ty Lee
5595,-0.34,Mai
5596,-0.1818,Katara
5597,0.1511,Sokka
5598,0.5411,Aang
5599,0.2914,General Sung
5600,0.6643,Sokka
5601,-0.6467,Katara
5602,0.0,Sokka
5603,0.4019,Toph
5604,0.4019,Katara
5605,0.0,Aang
5606,0.0,Aang
5607,0.4404,Aang
5608,0.5562,Sokka
5609,0.0,Toph
5610,-0.3182,Mai
5611,0.0,Train conductor
5612,0.4404,Smellerbee
5613,0.0,Jet
5614,0.4939,Iroh
5615,0.3612,Ying
5616,0.5411,Sokka
5617,-0.2732,Katara
5618,0.4926,Sokka
5619,0.3612,Aang
5620,0.0,Katara
5621,0.0,Sokka
5622,0.0,Katara
5623,-0.4019,Sokka
5624,-0.34,Toph
5625,-0.4574,Sokka
5626,0.0,Katara
5627,-0.8829,Sokka
5628,0.0,Toph
5629,-0.1779,Sokka
5630,0.3412,Katara
5631,0.0,Aang
5632,-0.2481,Sokka
5633,0.0,Sokka
5634,0.6249,Toph
5635,0.3382,Sokka
5636,-0.5106,Toph
5637,0.0,Aang
5638,0.9391,Joo Dee
5639,0.0772,Sokka
5640,0.8011,Joo Dee
5641,-0.8122,Sokka
5642,0.4404,Joo Dee
5643,-0.296,Joo Dee
5644,0.0,Katara
5645,0.82,Joo Dee
5646,0.0772,Joo Dee
5647,-0.6369,Katara
5648,0.0,Aang
5649,0.7644,Iroh
5650,-0.5457,Zuko
5651,0.0,Iroh
5652,0.0,Jet
5653,-0.4767,Smellerbee
5654,0.0,Jet
5655,0.0,Joo Dee
5656,-0.4574,Sokka
5657,-0.484,Joo Dee
5658,0.0,Sokka
5659,0.0,Toph
5660,0.7184,Pao
5661,-0.3612,Zuko
5662,0.0,Iroh
5663,0.0,Pao
5664,0.0,Iroh
5665,0.0,Zuko
5666,0.0,Iroh
5667,0.3367,Joo Dee
5668,0.0,Katara
5669,0.0,Sokka
5670,0.1511,Joo Dee
5671,0.0,Aang
5672,-0.3595,Joo Dee
5673,0.0,Joo Dee
5674,0.5827,Joo Dee
5675,0.0,Sokka
5676,0.0,Joo Dee
5677,0.2871,Joo Dee
5678,0.4939,Sokka
5679,0.0,Joo Dee
5680,0.0,Aang
5681,0.6124,Joo Dee
5682,0.0,Toph
5683,-0.7177,Joo Dee
5684,-0.0387,Pet store owner
5685,-0.4939,Aang
5686,0.0,Sokka
5687,-0.8074,Pet store owner
